Date,open,high,low,close,adj_close,volume,ticker,Daily_Return_adj
4/22/1996,17.70870972,17.74441338,16.88754082,16.9767971,10.74923801,288928433.0,RELIANCE.NS,-3.1765422902537144
4/23/1996,16.81970406,17.04820442,16.60191536,16.86254883,10.67689991,285128337.0,RELIANCE.NS,-0.6729602594407469
4/24/1996,17.64444542,18.42991257,17.58017921,18.22997475,11.54271603,267449873.0,RELIANCE.NS,8.109246385170987
4/25/1996,18.35136414,18.74409866,16.99464989,17.30169487,10.95495415,310110100.0,RELIANCE.NS,-5.092058736196758
4/26/1996,17.28027344,17.66943741,16.85183716,17.45521736,11.05215931,316266437.0,RELIANCE.NS,0.8873169040146012
4/29/1996,17.28027344,17.36953163,16.9767971,17.31240654,10.96173477,210542263.0,RELIANCE.NS,-0.8181617497875271
4/30/1996,17.28027344,17.85152245,17.17316437,17.46949959,11.061203,214680565.0,RELIANCE.NS,0.907413215946673
5/1/1996,19.06542587,19.2725029,18.86905861,18.99758911,12.02874851,247735169.0,RELIANCE.NS,8.74719964907975
5/2/1996,18.85120773,19.10826874,18.56558228,19.01187134,12.03778839,253483978.0,RELIANCE.NS,0.07515229030254922
5/3/1996,18.84763718,18.9583168,18.49417686,18.5798645,11.76425552,246763963.0,RELIANCE.NS,-2.27228508375531
5/6/1996,18.1371479,18.23711586,17.4445076,17.53733444,11.10415363,295531511.0,RELIANCE.NS,-5.611080861664252
5/7/1996,17.51234245,17.88365555,17.4445076,17.75155449,11.23979282,274304331.0,RELIANCE.NS,1.2215175917013932
5/8/1996,17.42308617,18.10144424,17.20886612,17.84795189,11.30082893,392829934.0,RELIANCE.NS,0.5430358991261208
5/9/1996,17.51234245,17.88008499,17.3159771,17.4123745,11.02503204,304698797.0,RELIANCE.NS,-2.4405014155010396
5/10/1996,16.99464989,17.32668686,16.89110947,17.23028946,10.90974331,303144307.0,RELIANCE.NS,-1.0456997275084534
5/13/1996,17.45878983,17.7015686,17.35881996,17.59445953,11.14032459,199185389.0,RELIANCE.NS,2.1135353366989573
5/14/1996,17.5658989,18.2014122,17.4766407,18.08359146,11.45002556,325507946.0,RELIANCE.NS,2.7799995188470428
5/15/1996,17.79796791,18.27995872,17.42665672,18.12286568,11.47489643,458621240.0,RELIANCE.NS,0.21721235354166257
5/16/1996,18.33351326,18.60128593,18.1050148,18.22640419,11.54045486,344271751.0,RELIANCE.NS,0.5713204506892611
5/17/1996,17.85152245,18.06574059,17.76583481,17.86580276,11.31213093,282644656.0,RELIANCE.NS,-1.9784656044311233
5/20/1996,17.63730431,17.66586685,17.25171089,17.30526543,10.95721436,163057518.0,RELIANCE.NS,-3.1374864046061823
5/21/1996,17.20172691,17.42308617,17.10175705,17.24456978,10.9187851,228120595.0,RELIANCE.NS,-0.3507210750598233
5/22/1996,17.42308617,17.5087738,17.28384399,17.33739853,10.97756195,159668452.0,RELIANCE.NS,0.5383094315135839
5/23/1996,17.22314835,17.29455566,17.10889816,17.1945858,10.88713551,147343873.0,RELIANCE.NS,-0.8237388266344459
5/24/1996,17.35881996,17.40880394,17.26599121,17.3552494,11.48511887,118389760.0,RELIANCE.NS,5.49256835694516
5/27/1996,17.20886612,17.20886612,16.8161335,16.84469604,11.14725494,192932421.0,RELIANCE.NS,-2.941753880166853
5/28/1996,16.49480629,16.49480629,16.10564232,16.29844093,10.78576279,272773649.0,RELIANCE.NS,-3.242880439585605
5/29/1996,16.64118958,17.45878983,16.64118958,17.2267189,11.40006542,257321886.0,RELIANCE.NS,5.6954954597142615
5/30/1996,17.35168076,17.40166473,16.80185318,16.91253281,11.19214725,264051704.0,RELIANCE.NS,-1.8238331302488309
5/31/1996,17.15531349,17.17316437,16.85897827,17.01964188,11.26302528,222974676.0,RELIANCE.NS,0.6332835729980335
6/3/1996,17.35168076,17.60160065,17.24456978,17.54090691,11.6079855,244481244.0,RELIANCE.NS,3.0627669868818597
6/4/1996,17.84795189,17.95506096,16.9767971,17.2909832,11.44259167,359600976.0,RELIANCE.NS,-1.424828020331348
6/5/1996,17.49449158,17.49449158,17.02678108,17.18030548,11.36934948,166900328.0,RELIANCE.NS,-0.6400839260219837
6/6/1996,17.41951561,17.78011513,17.35168076,17.46235847,11.55600452,165519493.0,RELIANCE.NS,1.6417389607764843
6/7/1996,17.21600723,17.53019524,17.19101524,17.44807816,11.5465517,111980643.0,RELIANCE.NS,-0.08180007184698246
6/10/1996,17.38738251,17.45878983,17.20886612,17.2909832,11.44259167,90766766.0,RELIANCE.NS,-0.9003556447073291
6/11/1996,17.20886612,17.3159771,17.05891418,17.15531349,11.35281181,122847363.0,RELIANCE.NS,-0.7846112365906044
6/12/1996,17.42308617,17.59803009,17.28741455,17.41594505,11.52528954,100177728.0,RELIANCE.NS,1.519251203019789
6/13/1996,17.38738251,17.48378181,17.2909832,17.34810829,11.48039532,58473303.0,RELIANCE.NS,-0.3895279146279851
6/14/1996,17.42308617,17.5658989,17.36596107,17.53019524,11.60089588,61335103.0,RELIANCE.NS,1.0496203017510641
6/17/1996,17.58374977,17.58374977,17.24814034,17.2909832,11.44259167,53921870.0,RELIANCE.NS,-1.3645860771228535
6/18/1996,17.20886612,17.20886612,16.64475822,16.8482666,11.1496191,95575180.0,RELIANCE.NS,-2.5603690007405477
6/19/1996,16.85183716,16.92324257,16.21275139,16.34485435,10.81647587,119619347.0,RELIANCE.NS,-2.9879337312967102
6/20/1996,16.20918274,16.44125175,16.03066635,16.36984634,10.8330164,142321892.0,RELIANCE.NS,0.1529197697919038
6/21/1996,16.27344894,16.38055611,15.82358932,15.91641712,10.53295135,176531159.0,RELIANCE.NS,-2.769912265617913
6/24/1996,15.78788567,15.92355824,15.53796482,15.78074646,10.44316769,153797804.0,RELIANCE.NS,-0.8524074308954299
6/25/1996,15.85215187,15.92355824,15.13809109,15.44870663,10.22343636,174599951.0,RELIANCE.NS,-2.1040678127806633
6/26/1996,15.54510498,15.54510498,15.07739639,15.15237236,10.02733231,148061599.0,RELIANCE.NS,-1.918181354043258
6/27/1996,15.01313019,15.56652737,14.82747364,15.42371464,10.20689678,269399287.0,RELIANCE.NS,1.7907501661326597
6/28/1996,15.56652737,15.83430004,15.10595798,15.25234127,10.09348774,379737213.0,RELIANCE.NS,-1.1111020562314167
7/1/1996,15.07025528,15.54510498,14.74535656,14.90602112,9.864304543,276750901.0,RELIANCE.NS,-2.270604600744297
7/2/1996,14.91673183,15.05954361,14.49543571,14.59183407,9.656386375,284038794.0,RELIANCE.NS,-2.107783342390257
7/3/1996,14.38832664,14.42045975,13.46004772,13.61357117,9.009004593,322739975.0,RELIANCE.NS,-6.7041826710253165
7/4/1996,13.37078953,13.9813118,13.15300083,13.56358624,8.975925446,403387857.0,RELIANCE.NS,-0.36717871168256977
7/5/1996,13.69211674,13.81707764,13.17799377,13.36007881,8.841251373,297643376.0,RELIANCE.NS,-1.5003920633054668
7/8/1996,13.6349926,14.78106022,13.32080555,13.46361828,8.909770966,173933341.0,RELIANCE.NS,0.7749988107933259
7/9/1996,13.35650921,14.78106022,12.281847,12.80311203,8.472671509,270917365.0,RELIANCE.NS,-4.9058439175146855
7/10/1996,12.35325336,12.84952641,12.28898811,12.58532333,8.32854557,239983029.0,RELIANCE.NS,-1.7010684156337663
7/11/1996,12.74598694,13.03161144,12.53533936,12.61745644,8.349809647,229122611.0,RELIANCE.NS,0.25531561088645294
7/12/1996,12.53176785,12.56390095,12.03549576,12.14617634,8.037932396,344488119.0,RELIANCE.NS,-3.7351420473645702
7/15/1996,12.06762886,13.42434502,11.86055088,12.82096291,8.484483719,724444502.0,RELIANCE.NS,5.5555496239583
7/16/1996,14.28121758,15.50583172,14.28121758,15.48441029,10.24706364,429305814.0,RELIANCE.NS,20.77415644104439
7/17/1996,14.92387199,16.35199356,14.68109226,15.75932407,10.42899227,557729732.0,RELIANCE.NS,1.7754220759382378
7/18/1996,15.99139404,16.54836082,15.99139404,16.51979828,10.93224716,424297137.0,RELIANCE.NS,4.825537089021159
7/19/1996,16.66975021,17.34810829,16.66975021,17.33739853,11.47330761,196777331.0,RELIANCE.NS,4.949215308447186
7/22/1996,16.78043175,17.68728828,16.02352524,17.08033562,11.30319309,202815331.0,RELIANCE.NS,-1.4826981528128003
7/23/1996,17.70870972,17.93721008,16.87682915,17.2267189,11.40006542,244001593.0,RELIANCE.NS,0.8570350805181093
7/24/1996,16.7840004,16.7840004,15.50583172,15.54867554,10.28959179,223887063.0,RELIANCE.NS,-9.740940855056968
7/25/1996,15.40943432,15.63793278,14.77392006,14.84889603,9.826499939,296810814.0,RELIANCE.NS,-4.500585255967671
7/26/1996,14.78106022,15.09524727,14.4525919,14.85603714,9.831227303,267039544.0,RELIANCE.NS,0.048108319639217356
7/29/1996,15.05597401,15.5843792,14.96671581,15.15237236,10.02733231,221182812.0,RELIANCE.NS,1.9947154201201078
7/30/1996,14.93101311,14.99527931,14.3954668,14.75249767,9.762710571,205969124.0,RELIANCE.NS,-2.6390043814155884
7/31/1996,14.85246563,15.47727013,14.12412357,15.26662159,10.10293865,209807732.0,RELIANCE.NS,3.4849755764617685
8/1/1996,15.56295681,15.70933914,14.8953104,14.9881382,9.91864872,286869085.0,RELIANCE.NS,-1.8241220340380893
8/2/1996,14.93815422,15.09881687,14.67395115,14.78463078,9.783971786,181992878.0,RELIANCE.NS,-1.3578153416043182
8/5/1996,14.75249767,14.84532642,14.49900627,14.55613136,9.632761002,114750014.0,RELIANCE.NS,-1.5454948900851195
8/6/1996,14.49543571,14.95957565,14.36333466,14.70608425,9.731994629,165344438.0,RELIANCE.NS,1.0301680585597106
8/7/1996,14.76320934,15.10238838,14.67395115,15.03455162,9.949361801,152944235.0,RELIANCE.NS,2.233531565587543
8/8/1996,15.13094997,15.22377777,14.67395115,14.74178696,9.755618095,143507365.0,RELIANCE.NS,-1.9472978254798878
8/9/1996,14.76677895,14.95243454,14.63824844,14.85960674,9.833590508,118998952.0,RELIANCE.NS,0.7992565129211204
8/12/1996,14.92387199,15.03455162,14.78820133,14.85603714,9.831227303,96699033.0,RELIANCE.NS,-0.024031964703807862
8/13/1996,14.81676292,15.06311417,14.76677895,14.94172382,9.887932777,98218512.0,RELIANCE.NS,0.5767893697534054
8/14/1996,14.68466187,14.95957565,14.68466187,14.73821735,9.753256798,86012970.0,RELIANCE.NS,-1.3620236103674244
8/15/1996,14.73821735,14.73821735,14.73821735,14.73821735,9.753256798,0.0,RELIANCE.NS,0.0
8/16/1996,14.74535656,14.84532642,14.60611534,14.73821735,9.753256798,75589490.0,RELIANCE.NS,0.0
8/19/1996,14.67395115,14.70965385,14.00273418,14.08485126,9.320882797,112463795.0,RELIANCE.NS,-4.433124339437711
8/20/1996,13.94203854,14.53113937,13.86349201,14.23837376,9.422478676,176057109.0,RELIANCE.NS,1.089981294826492
8/21/1996,14.62396717,14.95243454,14.53113937,14.95243454,9.895018578,154409096.0,RELIANCE.NS,5.015027555367202
8/22/1996,15.42371464,15.5272541,14.97028637,15.05954361,9.965902328,234854615.0,RELIANCE.NS,0.7163579273878229
8/23/1996,15.06668472,15.40586376,14.99527931,15.2416296,10.08640194,175088705.0,RELIANCE.NS,1.2091189340823316
8/26/1996,15.10238838,15.23805904,14.88102913,14.94172382,9.887932777,139697466.0,RELIANCE.NS,-1.9676904031845521
8/27/1996,14.92387199,15.01313019,14.70965385,14.82033443,9.807600975,150901692.0,RELIANCE.NS,-0.8124226146324243
8/28/1996,14.85246563,15.26305103,14.85246563,15.23448944,10.08167267,85949250.0,RELIANCE.NS,2.794482521246744
8/29/1996,15.27733326,15.31303596,15.05954361,15.09167671,9.987165451,87101813.0,RELIANCE.NS,-0.9374160627256378
8/30/1996,15.07382488,15.15237236,15.00241947,15.10595798,9.996618271,61136941.0,RELIANCE.NS,0.09464967859378337
9/2/1996,15.14523125,15.2416296,15.07382488,15.18807507,10.05095768,59053085.0,RELIANCE.NS,0.5435779133193375
9/3/1996,15.2416296,15.34516811,14.71679497,14.80605221,9.798148155,138054049.0,RELIANCE.NS,-2.5152779769738287
9/4/1996,14.72750568,14.85960674,14.6453886,14.82390404,9.809963226,67839450.0,RELIANCE.NS,0.12058473512641665
9/5/1996,14.88459873,15.0845356,14.88459873,15.04526329,9.956449509,71763485.0,RELIANCE.NS,1.493239878940189
9/6/1996,15.10595798,15.12738037,14.85960674,14.92030239,9.873756409,55925901.0,RELIANCE.NS,-0.8305480776581109
9/9/1996,14.91673183,14.92387199,14.74535656,14.80605221,9.798148155,54026903.0,RELIANCE.NS,-0.7657496384160689
9/10/1996,14.79177094,14.79177094,14.58469391,14.67395115,9.710729599,72286550.0,RELIANCE.NS,-0.892194674106761
9/11/1996,14.6453886,14.84532642,14.43117046,14.5168581,9.606768608,62363027.0,RELIANCE.NS,-1.0705785794993927
9/12/1996,14.4240303,14.50971699,14.17410946,14.40974903,9.535886765,135842053.0,RELIANCE.NS,-0.7378323127401276
9/13/1996,14.49186611,14.5204277,14.24908543,14.28478813,9.453191757,90971931.0,RELIANCE.NS,-0.8671978814127623
9/16/1996,14.21338177,14.21338177,13.66712475,13.77423382,9.115326881,104604521.0,RELIANCE.NS,-3.574082539368939
9/17/1996,13.78494453,14.13840485,13.76709366,13.9813118,9.252364159,88619190.0,RELIANCE.NS,1.5033720654126226
9/18/1996,13.92418671,14.81676292,13.90633583,14.66324043,9.703639984,101924078.0,RELIANCE.NS,4.877410975669738
9/19/1996,14.70608425,14.82033443,14.06699944,14.13483524,9.35395813,122911083.0,RELIANCE.NS,-3.6036152884544204
9/20/1996,14.10984325,14.34905338,13.99559307,14.05628777,9.301980972,79533831.0,RELIANCE.NS,-0.555670201615488
9/23/1996,13.99916363,14.06699944,13.72068024,13.87420273,9.181482315,81542063.0,RELIANCE.NS,-1.295408551820465
9/24/1996,13.92418671,14.13126469,13.888484,13.9813118,9.252364159,66058090.0,RELIANCE.NS,0.7720087189428959
9/25/1996,14.13126469,14.35262394,14.03129578,14.08128071,9.318518639,74077014.0,RELIANCE.NS,0.7150008242558181
9/26/1996,14.0098753,14.05985928,13.74567223,13.85992241,9.172031403,65776601.0,RELIANCE.NS,-1.5720013198977756
9/27/1996,13.84921074,13.84921074,13.36364937,13.43505573,8.890867233,129075823.0,RELIANCE.NS,-3.0654514539498523
9/30/1996,13.3529377,13.70282841,13.23868942,13.64213276,9.027905464,124372443.0,RELIANCE.NS,1.54133705305326
10/1/1996,13.70996857,13.77066422,13.46361828,13.60643005,9.004279137,93112505.0,RELIANCE.NS,-0.2617033053149864
10/2/1996,13.60643005,13.60643005,13.60643005,13.60643005,9.004279137,0.0,RELIANCE.NS,0.0
10/3/1996,13.74567223,13.91704655,13.44576645,13.54573536,8.964112282,76332423.0,RELIANCE.NS,-0.44608629284877965
10/4/1996,13.62071133,13.7278204,13.29938412,13.61714077,9.011364937,90045539.0,RELIANCE.NS,0.5271314494228685
10/7/1996,13.64927387,13.64927387,12.88879871,13.3529377,8.836524963,136064023.0,RELIANCE.NS,-1.940216329294564
10/8/1996,13.2886734,13.56715679,12.96377468,13.41006279,8.874328613,98353654.0,RELIANCE.NS,0.42781127375624006
10/9/1996,13.56715679,13.70996857,13.37078953,13.58500767,8.990099907,87678794.0,RELIANCE.NS,1.304563973779449
10/10/1996,13.54573536,13.99559307,13.48146915,13.9491787,9.231100082,97229100.0,RELIANCE.NS,2.6807285513295476
10/11/1996,14.0134449,14.17410946,13.78851604,13.93132782,9.219285965,109148251.0,RELIANCE.NS,-0.12798168035288437
10/14/1996,13.79922676,13.8527813,13.46361828,13.52074337,8.947574615,80836941.0,RELIANCE.NS,-2.947206009570813
10/15/1996,13.43505573,13.67426586,13.26368141,13.48146915,8.921584129,81102325.0,RELIANCE.NS,-0.2904752082919737
10/16/1996,13.71353912,13.77780533,13.4136343,13.46004772,8.907407761,69650220.0,RELIANCE.NS,-0.15889967291703444
10/17/1996,13.39221191,13.92418671,13.27082062,13.80636692,9.136590004,140337468.0,RELIANCE.NS,2.5729398400671233
10/18/1996,13.888484,14.13840485,13.69568825,13.90990639,9.20511055,224713323.0,RELIANCE.NS,0.7499575440071293
10/21/1996,13.90990639,13.90990639,13.90990639,13.90990639,9.20511055,0.0,RELIANCE.NS,0.0
10/22/1996,14.0134449,14.67395115,14.0134449,14.40617847,9.53352356,202304170.0,RELIANCE.NS,3.567724778710013
10/23/1996,15.15237236,15.33088684,14.92387199,15.24520016,10.08876133,160704778.0,RELIANCE.NS,5.8240562002660035
10/24/1996,15.34873867,15.77360535,14.8953104,15.04526329,9.956449509,332349099.0,RELIANCE.NS,-1.311477362503921
10/25/1996,14.9917078,15.37016106,14.96314621,15.27733326,10.11002636,153592639.0,RELIANCE.NS,1.5424861127571354
10/28/1996,15.35230923,15.42371464,15.03098202,15.10595798,9.996618271,99455801.0,RELIANCE.NS,-1.121738806228012
10/29/1996,15.03455162,15.42371464,14.71322536,14.87031841,9.840679169,127693588.0,RELIANCE.NS,-1.5599185421771633
10/30/1996,14.87031841,14.87031841,14.87031841,14.87031841,9.840679169,0.0,RELIANCE.NS,0.0
10/31/1996,14.60611534,14.60611534,14.25265503,14.4240303,9.545338631,87479932.0,RELIANCE.NS,-3.001221083707084
11/1/1996,14.52756882,15.42371464,13.95631981,14.04914761,9.297255516,88290087.0,RELIANCE.NS,-2.5989975273827404
11/4/1996,13.92418671,13.92418671,13.33865738,13.47432899,8.916857719,109927597.0,RELIANCE.NS,-4.0915063197452195
11/5/1996,13.43505573,13.61357117,13.13871956,13.22083664,8.749106407,85821810.0,RELIANCE.NS,-1.8812828160592487
11/6/1996,12.93521309,13.22797775,12.57818222,13.06374359,8.645148277,187556829.0,RELIANCE.NS,-1.1882142605652124
11/7/1996,13.23868942,13.30652523,13.06731415,13.24582863,8.765645027,98849410.0,RELIANCE.NS,1.3938077883588695
11/8/1996,13.31723499,13.43148518,12.88879871,13.36364937,8.843615532,78221618.0,RELIANCE.NS,0.8895010550830529
